County,City,Town,Address,Hospital_Name,Hospital_Type,Latitude,Longitude
경기도,부천시,원미구,"도당동 43-3 은성프라자 1층일부, 2층일부, 3층",사단법인누가참빛병원,병원,37.519609,126.7876184
서울특별시,도봉구,도봉동,620-23 화성빌딩,팔팔요양병원,요양병원(일반요양병원),37.6709923,127.0434477
인천광역시,강화군,길상면,길직리 1065-22,강화요양병원,요양병원(일반요양병원),37.6554765,126.4919351
경기도,남양주시,진접읍,연평리 56 진접농협,누네안과병원,병원,37.7110541,127.1860413
경기도,남양주시,진접읍,연평리 56 진접농협,진접 한양병원,병원,37.7110541,127.1860413
대구광역시,동구,신서동,713,웰키즈아동병원,병원,35.8691679,128.7265449
경기도,용인시,기흥구,상하동 465-3,용인연세병원,병원,37.2743249,127.138811
경상북도,구미시,고아읍,오로리 364번지 2호 구미제일요양병원 2호,의료법인소랑의료재단 구미제일요양병원,의사,36.2175214,128.3164464
경상북도,경산시,옥산동,793번지 0호 양지기쁨병원(A동)1층~4층 0호,의료법인양지의료재단 양지기쁨병원,,35.8238737,128.7272756
서울특별시,양천구,신월동,48-14,서울제일요양병원,요양병원(일반요양병원),37.5356294,126.82485
인천광역시,서구,왕길동,663-4 유영빌딩,의료법인 정강의료재단 검단수한방병원,한방병원,37.600965,126.6595676
부산광역시,부산진구,가야동,40-1,에덴어린이병원,병원,35.1561989,129.0426079
경기도,화성시,남양읍,남양리 2232-6,남양한방병원,한방병원,37.2097839,126.8318023
전북특별자치도,전주시,덕진구,덕진동1가 1119번지 1호 1호,힐링요양병원,의사,35.8360526,127.1276567
서울특별시,구로구,개봉동,"143-1 오류빌딩 지하1층, 1층,2층,3층,4층,5층,6층",서울브이아이피(VIP)요양병원,요양병원(일반요양병원),37.4980538,126.8534038
경기도,수원시,팔달구,우만동 89-5,참결한방병원,한방병원,37.2760159,127.0414039
경기도,남양주시,호평동,642-3 ZENEW빌딩,한가온한방병원,한방병원,37.654544,127.2446373
경기도,오산시,오산동,880-6 오산프라자,우현병원,병원,37.1468006,127.0693577
경상남도,창원시,마산합포구,진전면 시락리 823,의료법인한결의료재단 자연한방병원,한방병원,35.0573195,128.4240749
경상남도,사천시,사천읍,수석리 270-1,하나병원,병원,35.0822531,128.0864961
충청남도,천안시,동남구,신부동 468-3,나은필병원,병원,36.8190491,127.1594617
울산광역시,남구,신정동,479-7,건강한윌병원,병원,35.5458644,129.3101757
충청남도,천안시,서북구,쌍용동 1235,천안도솔한방병원,한방병원,36.8001084,127.1270691
인천광역시,서구,청라동,165번지 12호 지젤엠청라 12호,인정한방병원,한의사,37.5358394,126.6540144
경상남도,창원시,의창구,중동 778-1,창원더키움병원,병원,35.2596409,128.6288388
부산광역시,동래구,온천동,153-8 SKHUBSKY,부산예한방병원,한방병원,35.2213101,129.0855842
경기도,부천시,원미구,상동 538-4 그린힐,부천바른길한방병원,한방병원,37.5061152,126.7576463
충청남도,예산군,예산읍,주교리 109,의료법인 모두온의료재단 메디플러스병원,병원,36.6780408,126.8343398
서울특별시,서초구,서초동,1338-21 코리아비지니스센타,유디치과병원,치과병원,37.4905991,127.0304539
인천광역시,연수구,송도동,"20-20 더 제니스, 4층 401호",자양한방병원,한방병원,37.3978737,126.6496221
부산광역시,동래구,사직동,101-4,세인요양병원,요양병원(일반요양병원),35.1953538,129.0645752
인천광역시,계양구,작전동,863-3 영화빌딩,정성한방병원,한방병원,37.5321334,126.7230389
경기도,평택시,합정동,752-8 동호빌딩,평택한방병원,한방병원,36.9926854,127.097147
충청남도,천안시,서북구,성성동 681,예스365한방병원,한방병원,36.8398881,127.1301689
경기도,남양주시,화도읍,녹촌리 4-2,삼성바른병원,병원,37.6527358,127.2962565
인천광역시,연수구,송도동,20번지 20호 더제니스4층 20호,자양한방병원,한의사,37.3995938,126.6496992
경기도,양주시,백석읍,기산리 317-5,참요양병원,요양병원(일반요양병원),37.7768057,126.9407227
인천광역시,연수구,송도동,8-21 송도타임스페이스 A동 6층,송도한방병원,한방병원,37.3840928,126.6419245
경상남도,창원시,마산회원구,내서읍 중리 924,성운요양병원,요양병원(일반요양병원),35.2547876,128.5069008
충청북도,청주시,흥덕구,송정동 329-4 청주산업단지 비즈니스센터 4호,서울좋은치과병원,치과병원,36.6449586,127.4359074
광주광역시,서구,화정동,783-18,더인당한방병원,한방병원,35.1527135,126.8788897
경상북도,경주시,황오동,203번지 62호 62호,경주센텀병원,의사,35.8445581,129.2141572
부산광역시,연제구,연산동,700-4,연산당당한방병원,한방병원,35.1818508,129.0840024
전라남도,광양시,광양읍,덕례리 1665번지 16호 16호,탑요양병원,의사,34.9679533,127.5691336
서울특별시,마포구,아현동,346-5,위비앙병원,병원,37.5569309,126.9524456
강원특별자치도,원주시,개운동,452번지 5호 5호,원주프라임병원,의사,37.3338256,127.948048
부산광역시,남구,대연동,"73-15 스파크 4,5층",부산더존한방병원,한방병원,35.1373407,129.0992614
인천광역시,서구,석남동,509-2,서울닥터스요양병원,요양병원(일반요양병원),37.5088833,126.6727237
경기도,화성시,서신면,송교리 348-4,의료법인 시몬의료재단 우리가병원,병원,37.1730015,126.6612625
경기도,화성시,남양읍,남양리 2252-3,의료법인 신명진의료재단 퍼스트힐화성병원,병원,37.2082828,126.8194283
경상남도,창원시,성산구,상남동 7-2,명작한방병원,한방병원,35.2240997,128.6836432
경상북도,상주시,함창읍,윤직리 590-41,의료법인 성심의료재단 늘푸른병원,정신병원,36.5814949,128.194204
광주광역시,서구,쌍촌동,908-6,광주힐병원,병원,35.1435263,126.8564318
경상북도,경주시,신평동,150번지 10호 10호,신라미소병원,의사,35.8409242,129.2880304
경상북도,경주시,신평동,150-10,신라미소병원,병원,35.8394215,129.2912173
경상북도,상주시,함창읍,윤직리 590번지 41호 41호,의료법인 성심의료재단 늘푸른병원,,36.5815838,128.1934521
경상남도,양산시,용당동,127-1,돌담 한방병원,한방병원,35.4164741,129.2118874
인천광역시,부평구,부평동,543-20 제이·원 부평메디피아,청아한방병원,한방병원,37.4959055,126.7222373
경기도,부천시,원미구,상동 547-1 코오롱이데아폴리스 2층일부,상동서울한방병원,한방병원,37.5044067,126.748759
서울특별시,동대문구,신설동,101-5,365매일한방병원,한방병원,37.5753956,127.0243708
대구광역시,수성구,지산동,998-2,수성제니스요양병원,요양병원(일반요양병원),35.8360023,128.6243899
경기도,용인시,처인구,양지면 주북리 128-10,에제르 요양병원,요양병원(일반요양병원),37.2408579,127.2639448
경기도,화성시,오산동,969-1,동탄센트럴치과병원,치과병원,37.1981314,127.0977649
경기도,안산시,단원구,고잔동 539-8 안산중앙요양병원,안산중앙요양병원,요양병원(일반요양병원),37.3185869,126.8409624
충청북도,청주시,흥덕구,강서동 483,청주필한방병원,한방병원,36.6249081,127.4281345
서울특별시,강남구,논현동,55-3 새로운병원빌딩 지하1층일부~7층,새로운병원,병원,37.5122843,127.0243405
경기도,파주시,와동동,1423-1,서울선(SUN)치과병원,치과병원,37.7252778,126.7615181
서울특별시,종로구,신문로2가,"1-158 썬타워빌딩 지하1층, 지상2,3,4,5,6,7층",아미나요양병원,요양병원(일반요양병원),37.5722758,126.9710091
울산광역시,남구,달동,1328-1 펠리체컨벤션웨딩,하이본병원,병원,35.5424767,129.3300492
경기도,김포시,북변동,142-10,마디척병원,병원,37.6302259,126.7040863
인천광역시,미추홀구,용현동,624-2 3~10층,세움요양병원,요양병원(일반요양병원),37.4566722,126.6357954
대전광역시,서구,둔산동,1274,밝은누리안과병원,병원,36.3515853,127.3807571
서울특별시,송파구,방이동,160,다나움요양병원,요양병원(일반요양병원),37.512458,127.1198812
경기도,부천시,소사구,"괴안동 167 3,4,5층",건주병원,병원,37.4847557,126.8155995
부산광역시,동래구,온천동,1439-3 이센타워,황금손한방병원,한방병원,35.2052704,129.0775017
인천광역시,남동구,간석동,216-3 새마을금고중앙회,행복마을요양병원,요양병원(일반요양병원),37.4676784,126.7072154
인천광역시,연수구,송도동,8번지 21호 송도타임스페이스 A동 21호,송도한방병원,한의사,37.3864521,126.6418814
부산광역시,금정구,장전동,686-10,지온병원,병원,35.223523,129.0856672
부산광역시,금정구,구서동,420-3,금정어린이병원,병원,35.2451262,129.0922145
서울특별시,금천구,시흥동,113-14 리솜메디라이프,리솜한방병원,한방병원,37.4588961,126.8977126
광주광역시,동구,계림동,564-6,계림병원,병원,35.1609279,126.9201718
광주광역시,광산구,우산동,1597-1,허그요양병원,요양병원(일반요양병원),35.1599993,126.8096399
부산광역시,서구,충무동1가,2-3,신세계한방병원,한방병원,35.0966692,129.0255199
광주광역시,광산구,운남동,525-27 다스람요양병원,채움휴병원,병원,35.1773355,126.8240469
광주광역시,북구,용봉동,475 (주)해인리츠빌딩,나은한방병원,한방병원,35.1863546,126.8978443
인천광역시,연수구,송도동,"8번지 21호 송도타임스페이스7,8,9층 A동 21호",송도미소어린이병원,의사,37.3864521,126.6418814
경기도,동두천시,송내동,673-4 엔하임요양병원,한강연세병원,병원,37.8815632,127.0533903
경기도,남양주시,퇴계원읍,퇴계원리 218-20,엘병원,병원,37.6487673,127.1411591
광주광역시,서구,광천동,28-1,대산한방병원,한방병원,35.1615401,126.8860623
서울특별시,송파구,거여동,"604 지하1층, 5~12층",서울세계로병원,병원,37.4866236,127.1422627
인천광역시,남동구,논현동,640-1 인천힘찬종합병원,인천힘찬종합병원,종합병원,37.4012438,126.7144473
부산광역시,연제구,연산동,"603-48 1층 일부(102호, 104호),2,3,4,5,10층",아이사랑병원,병원,35.1875628,129.0840767
대구광역시,수성구,중동,99-3,황금요양병원,요양병원(일반요양병원),35.8447294,128.6130266
경상남도,창원시,마산회원구,석전동 232-5 365병원,강추한방병원,한방병원,35.2337652,128.5794802
강원특별자치도,원주시,반곡동,1860-8,의료법인삼산의료재단 삼산병원,병원,37.3263825,127.975266
서울특별시,강서구,화곡동,114-12 FAKER TOWER,치유본한방병원,한방병원,37.5422495,126.8423754
서울특별시,강남구,논현동,90-7 디와이빌딩,강남와이케이병원,병원,37.5155417,127.034693
서울특별시,서초구,서초동,1338-21 코리아비지니스센타,광덕안정한방병원,한방병원,37.4905991,127.0304539
인천광역시,남동구,구월동,342-259 주식회사 케이씨씨,구월한방병원,한방병원,37.4565584,126.7199288
경상북도,경산시,평산동,271번지 4호 4호,경북권역재활병원,,35.8139343,128.7665724
경상북도,경산시,평산동,271-4,경북권역재활병원,병원,35.8149862,128.7658446
서울특별시,강동구,고덕동,297-1 원케어메디컬타운,서울숲요양병원,요양병원(일반요양병원),37.5583817,127.1597346
서울특별시,광진구,구의동,252-16 웰츠타워,오석한방병원,한방병원,37.5382314,127.0838805
전라남도,여수시,봉계동,649번지 1호 1호,좌수영요양병원,,34.7837729,127.6688377
서울특별시,영등포구,문래동6가,2-1,서울삼성요양병원,요양병원(일반요양병원),37.5185968,126.888745
서울특별시,관악구,신림동,1638-1 삼모 더 프라임 타워,바른사랑병원,병원,37.4822503,126.92893
광주광역시,서구,광천동,25번지 6호,선한병원,종합병원,35.161863,126.8874132
경기도,남양주시,다산동,6063-3 에이스병원,서울에이스병원,병원,37.6255937,127.1514592
경상남도,창원시,성산구,반지동 78 희연빌딩,희연재활병원,병원,35.2399735,128.6625528
경기도,안산시,단원구,"선부동 1077-5 삼아빌딩 B101, 201, 301, 401, 501호",안산나래요양병원,요양병원(일반요양병원),37.3327867,126.812039
부산광역시,사하구,당리동,304-6,서호하단병원,병원,35.1051959,128.9701724
충청남도,천안시,서북구,"불당동 1491 2층, 3층",천안리턴병원,병원,36.8204118,127.1096323
경기도,의정부시,금오동,439-38 을지대학교 의정부캠퍼스 및 부속병원,학교법인 을지학원 의정부을지대학교병원,종합병원,37.7534028,127.0518883
경상북도,칠곡군,동명면,기성리 837번지 0호 약손요양병원 0호,의료법인 채움의료재단 약손요양병원,,35.998159,128.5989866
인천광역시,미추홀구,주안동,1531-1 제대로병원빌딩,방그레병원,병원,37.4505142,126.6890814
