지방청,총괄국명,관내국,우편번호,주소,전화번호
서울청,서울노원우체국,서울여자대학교우편취급국,1797,"서울특별시 노원구 화랑로 621 (공릉동,서울여자대학교)",02-970-5381
서울청,서울노원우체국,서울월계2동우체국,1880,서울특별시 노원구 월계로 317 (월계동),02-990-2005
서울청,서울노원우체국,서울월계3동우체국,1911,서울특별시 노원구 마들로 57-1 (월계동),02-974-1005
서울청,서울노원우체국,서울월계시영우편취급국,1905,"서울특별시 노원구 월계로 370, 116호 (월계동,희성프라자)",02-976-0110
서울청,서울노원우체국,서울중계3동우체국,1789,서울특별시 노원구 공릉로 392 (중계동),02-974-2005
서울청,서울노원우체국,서울중계동우체국,1721,서울특별시 노원구 한글비석로 286 (중계동),02-952-0014
서울청,서울노원우체국,서울하계시영우편취급국,1809,"서울특별시 노원구 공릉로58길 78 (하계동,하정빌딩)",02-971-6827
서울청,서울노원우체국,제77군사우편출장소,1805,"서울특별시 노원구 화랑로 574, 육군사관학교 (공릉동)",02-972-2006
서울청,서울용산우체국,LS용산타워우편취급국,4386,서울특별시 용산구 한강대로 92 (한강로2가),02-0795-0004
서울청,서울용산우체국,국방부구내우편취급국,4383,서울특별시 용산구 이태원로 22 (용산동3가),02-798-9007
서울청,서울용산우체국,서울남영동우체국,4352,서울특별시 용산구 두텁바위로 6-1 (남영동),02-793-2005
서울청,서울용산우체국,서울보광동우체국,4394,서울특별시 용산구 보광로 25 (보광동),02-797-0337
서울청,서울용산우체국,서울용문동우체국,4363,서울특별시 용산구 원효로41길 47 (원효로3가),02-714-2005
서울청,서울용산우체국,서울용산2가우편취급국,4339,서울특별시 용산구 신흥로18길 3 (용산동2가),02-798-8143
서울청,서울용산우체국,서울용산우체국,4386,서울 용산구 한강대로 118 (한강로2가 142),02-6966-0808
서울청,서울용산우체국,서울원효로우체국,4316,서울특별시 용산구 원효로 227 (원효로1가),02-712-0205
서울청,서울용산우체국,서울이촌동우체국,4423,서울특별시 용산구 이촌로77길 9 (이촌동),02-795-0205
서울청,서울용산우체국,서울이태원우체국,4345,서울특별시 용산구 녹사평대로 212 (이태원동),02-798-2005
서울청,서울용산우체국,서울청파3가우편취급국,4313,서울특별시 용산구 청파로47길 7 (청파동3가),02-713-1364
서울청,서울용산우체국,서울한강로3가우편취급국,4380,"서울특별시 용산구 이촌로 101 (한강로3가, 한진빌딩)",02-798-0206
서울청,서울용산우체국,서울한남동우체국,4401,서울특별시 용산구 대사관로 49 (한남동),02-794-2205
서울청,서울용산우체국,서울후암동우체국,4327,서울특별시 용산구 후암로 58-1 (후암동),02-754-2005
서울청,동서울우편집중국,동서울우편집중국,5050,서울 광진구 자양로 76(자양동),02-450-6006
서울청,서울광진우체국,건국대학교우편취급국,5029,"서울특별시 광진구 능동로 120 학생회관 106호 (화양동, 건국대학교)",02-453-3260
서울청,서울광진우체국,서울경안우편취급국,4975,서울특별시 광진구 자양로 242 (구의동),02-446-4496
서울청,서울광진우체국,서울광나루우편취급국,4968,서울특별시 광진구 광장로 80 (광장동),02-454-0800
서울청,서울광진우체국,서울광진우체국,5048,서울특별시 광진구 강변역로 2 (구의동),02-2049-0550
서울청,서울광진우체국,서울금호동우체국,4723,서울특별시 성동구 금호로11길 2 (금호동2가),02-2236-0020
서울청,서울광진우체국,서울능동우편취급국,4995,서울특별시 광진구 면목로 17-1 (군자동),02-498-0004
서울청,서울광진우체국,서울대림아파트우편취급국,4741,서울특별시 성동구 독서당로 434 대림종합상가 209호(응봉동100),02-2294-2005
서울청,서울광진우체국,서울뚝섬우체국,4780,서울특별시 성동구 뚝섬로3길 14 (성수동1가),02-464-2005
서울청,서울광진우체국,서울마장동우체국,4748,서울특별시 성동구 고산자로 352 (마장동),02-2299-2005
서울청,서울광진우체국,서울성동우체국,4715,서울특별시 성동구 왕십리로 303 (행당동),02-2292-0014
서울청,서울광진우체국,서울성수노룬산우편취급국,5073,"서울특별시 광진구 아차산로30길 25 (자양동, 새마을금고)",02-498-3440
서울청,서울광진우체국,서울성수동우편취급국,4793,서울특별시 성동구 성수동2가 300-10,02-2038-4545
서울청,서울광진우체국,서울옥수동우편취급국,4734,서울특별시 성동구 독서당로 173(옥수동),02-2299-0851
서울청,서울광진우체국,서울왕십리우체국,4707,서울특별시 성동구 마장로 194 (홍익동),02-2295-2050
서울청,서울광진우체국,서울용답동우체국,4808,서울특별시 성동구 천호대로 378 (용답동),02-2212-2466
서울청,서울광진우체국,서울자양동우체국,5100,서울특별시 광진구 뚝섬로 640 (자양동),02-455-2004
서울청,서울광진우체국,서울장로회신학대학교우편취급국,4965,서울특별시 광진구 광장로5길 25-1 (광장동),02-453-1216
서울청,서울광진우체국,서울중곡3동우편취급국,4903,서울특별시 광진구 용마산로 189 (중곡동),02-492-9800
서울청,서울광진우체국,서울중곡동우체국,4921,서울특별시 광진구 긴고랑로 68(중곡동),02-452-0600
서울청,서울광진우체국,서울테크노마트우편취급국,5116,서울특별시 광진구 광나루로56길 85 (구의동),02-3424-0404
서울청,서울광진우체국,서울한양대학교우체국,4763,서울특별시 성동구 왕십리로 222 (사근동),02-2292-0205
서울청,서울광진우체국,서울화양동우체국,5008,서울특별시 광진구 광나루로 356 (화양동),02-465-2677
서울청,서울광진우체국,세종대학교우편취급국,5006,"서울특별시 광진구 능동로 209 (군자동,세종대학교)",02-3408-3385
서울청,서울영등포우체국,국회구내우체국,7233,"서울특별시 영등포구 의사당대로 1, 본관 (여의도동)",02-783-2005
서울청,서울영등포우체국,국회구내출장소,7233,"서울특별시 영등포구 의사당대로 1, 국회의원회관 1층 (여의도동)",02-784-2014
서울청,서울영등포우체국,서울FKI타워우편취급국,7320,"서울특별시 영등포구 여의대로 24 (여의도동, FKI타워)",02-761-0345
서울청,서울영등포우체국,서울당산2동우편취급국,7220,서울특별시 영등포구 당산로 172-1 (당산동4가),02-2675-0115
서울청,서울영등포우체국,서울대림1동우편취급국,7422,서울특별시 영등포구 대림로 146 (대림동),02-844-2850
서울청,서울영등포우체국,서울대림동우체국,7444,서울특별시 영등포구 대림로 85 (대림동),02-843-0010
서울청,서울영등포우체국,서울문래동우체국,7290,서울특별시 영등포구 도림로 429 (문래동2가),02-2676-0340
서울청,서울영등포우체국,서울문래현대A우편취급국,7283,"서울특별시 영등포구 문래로4길 6 (문래동6가,현대2차아파트)",02-2672-0071
서울청,서울영등포우체국,서울신길2동우편취급국,7313,서울특별시 영등포구 도신로 195 (신길동),02-845-5678
서울청,서울영등포우체국,서울신길3동우편취급국,7380,서울특별시 영등포구 가마산로51길 1 (신길동),02-843-9512
서울청,서울영등포우체국,서울신길5동우체국,7425,서울특별시 영등포구 신길로 65 (신길동),02-848-0114
서울청,서울영등포우체국,서울신길7동우편취급국,7390,"서울특별시 영등포구 신풍로 77 래미안에스티움 상가 씨동 117호 (신길동, 래미안에스티움)",02-847-3838
서울청,서울영등포우체국,서울신길동우체국,7391,서울특별시 영등포구 여의대방로 161 (신길동),02-843-1005
서울청,서울영등포우체국,서울양평1가우편취급국,7272,서울특별시 영등포구 선유서로26길 24 (양평동1가),02-2672-1241
서울청,서울영등포우체국,서울양평동우체국,7206,서울특별시 영등포구 양평로 92 (양평동4가),02-2676-2008
서울청,서울영등포우체국,서울여의대방로우편취급국,7333,"서울특별시 영등포구 여의대방로 379, 208,209호 (여의도동)",02-785-5651
서울청,서울영등포우체국,서울여의도광장우체국,7237,서울특별시 영등포구 국회대로68길 7 (여의도동),02-780-0100
서울청,서울영등포우체국,서울영등포3동우편취급국,7250,서울특별시 영등포구 양산로 214 (영등포동5가),02-2635-0320
서울청,서울영등포우체국,서울영등포동4가우체국,7305,서울특별시 영등포구 경인로 841 (영등포동4가),02-2678-0014
서울청,서울영등포우체국,서울영등포시범A우편취급국,7229,"서울특별시 영등포구 버드나루로19길 3, 1층(당산동,양용빌딩)",02-2634-0653
서울청,서울영등포우체국,서울영등포우체국,7219,서울특별시 영등포구 선유동2로 6 (당산동4가),02-783-0014
서울청,서울영등포우체국,여의도우체국,7328,서울특별시 영등포구 여의나루로 60 (여의도동),02-783-0410
서울청,서울영등포우체국,한국방송공사우편취급국,7235,"서울특별시 영등포구 여의공원로 13 (여의도동, 한국방송공사)",02-785-0004
서울청,서울관악우체국,서울관악삼성동우편취급국,8821,서울특별시 관악구 호암로 526 (신림동),02-883-0115
서울청,서울관악우체국,서울관악신사동우편취급국,8762,서울특별시 관악구 조원로 118 (신림동),02-857-8778
서울청,서울관악우체국,서울관악우체국,8755,서울특별시 관악구 남부순환로 1643 (신림동),02-6911-0505
서울청,서울관악우체국,서울낙성대우편취급국,8793,"서울특별시 관악구 남부순환로244가길 2,102호 (봉천동, 진빌딩)",02-839-0115
서울청,서울관악우체국,서울난곡우체국,8771,서울특별시 관악구 난곡로 275 (신림동),02-855-0004
서울청,서울관악우체국,서울남현동우편취급국,8806,서울특별시 관악구 남부순환로272길 38 (남현동),02-582-0990
서울청,서울관악우체국,서울대학교우체국,8826,서울특별시 관악구 관악로 1 (신림동),02-889-0205
서울청,서울관악우체국,서울보라매우편취급국,8708,"서울특별시 관악구 보라매로3길 29 (봉천동,보라매해태타워아파트)",02-835-0488
서울청,서울관악우체국,서울봉천동우체국,8727,서울특별시 관악구 관악로 249-1 (봉천동),02-878-2005
서울청,서울관악우체국,서울봉천역전우편취급국,8784,"서울특별시 관악구 남부순환로 1722 (봉천동,한국공인중개사협회)",02-871-0508
서울청,서울관악우체국,서울신림동부우편취급국,8775,서울특별시 관악구 문성로31길 38 (신림동),02-858-3743
서울청,서울관악우체국,서울신림동우체국,8814,서울특별시 관악구 대학5길 38 (신림동),02-889-2005
서울청,서울관악우체국,서울은천동우체국,8750,서울특별시 관악구 봉천로27길 58 (봉천동),02-886-2005
서울청,서울관악우체국,서울청룡동우편취급국,8832,서울특별시 관악구 청룡중앙길 11 1층 (봉천동),02-888-0114
서울청,서울관악우체국,서울행운동우체국,8738,서울특별시 관악구 남부순환로 1841 (봉천동),02-871-2005
서울청,서울관악우체국,제22군사우편출장소,8810,"서울특별시 관악구 과천대로 851, 군악대1층",02-584-0013
서울청,서울동작우체국,서울노량진1동우편취급국,6924,"서울특별시 동작구 장승배기로 136, 1층 (노량진동, 일등속셈학원)",02-826-2005
